Name,Year,Rating,Date,username
Wallace & Gromit: The Curse of the Were-Rabbit,2005.0,0.8888888888888888,2025-01-13,vicariamente
Robots,2005.0,1.0,2025-01-13,vicariamente
Liar Liar,1997.0,0.5555555555555556,2025-01-13,vicariamente
12 Angry Men,1957.0,1.0,2025-01-13,vicariamente
Grown Ups,2010.0,0.5555555555555556,2025-01-14,vicariamente
Grown Ups 2,2013.0,0.2222222222222222,2025-01-14,vicariamente
Dumb and Dumber,1994.0,0.1111111111111111,2025-01-15,vicariamente
Jack and Jill,2011.0,0.1111111111111111,2025-01-16,vicariamente
Despicable Me,2010.0,0.6666666666666666,2025-01-16,vicariamente
The Social Network,2010.0,1.0,2025-01-17,vicariamente
The Brutalist,2024.0,1.0,2025-01-18,vicariamente
Casablanca,1942.0,0.8888888888888888,2025-01-19,vicariamente
Flow,2024.0,0.6666666666666666,2025-01-25,vicariamente
How to Make Millions Before Grandma Dies,2024.0,0.7777777777777778,2025-01-25,vicariamente
Babygirl,2024.0,0.5555555555555556,2025-01-25,vicariamente
Training Day,2001.0,0.7777777777777778,2025-01-27,vicariamente
Airplane!,1980.0,0.7777777777777778,2025-01-27,vicariamente
Normal People,2020.0,1.0,2025-01-27,vicariamente
Before Sunrise,1995.0,1.0,2025-01-28,vicariamente
The Garfield Movie,2024.0,0.3333333333333333,2025-02-01,vicariamente
Elite Squad,2007.0,0.8888888888888888,2025-02-02,vicariamente
Taxi Driver,1976.0,0.7777777777777778,2025-02-03,vicariamente
Se7en,1995.0,1.0,2025-02-03,vicariamente
I'm Still Here,2024.0,1.0,2025-02-04,vicariamente
Mission: Impossible II,2000.0,0.4444444444444444,2025-02-05,vicariamente
Mission: Impossible – Ghost Protocol,2011.0,0.7777777777777778,2025-02-10,vicariamente
A Trip to the Moon,1902.0,0.6666666666666666,2025-02-10,vicariamente
Mission: Impossible – Rogue Nation,2015.0,1.0,2025-02-11,vicariamente
Mission: Impossible – Fallout,2018.0,1.0,2025-02-11,vicariamente
City of God,2002.0,1.0,2025-02-14,vicariamente
Men in Black: International,2019.0,0.3333333333333333,2025-02-14,vicariamente
The Fall Guy,2024.0,0.6666666666666666,2025-02-16,vicariamente
Abigail,2024.0,0.5555555555555556,2025-02-16,vicariamente
Dear Evan Hansen,2021.0,0.1111111111111111,2025-02-16,vicariamente
Megamind,2010.0,1.0,2025-02-16,vicariamente
The Graduate,1967.0,1.0,2025-02-17,vicariamente
Woman of the Hour,2023.0,0.5555555555555556,2025-02-17,vicariamente
A Different Man,2024.0,0.7777777777777778,2025-02-18,vicariamente
Emilia Pérez,2024.0,0.0,2025-02-19,vicariamente
Wicked,2024.0,0.6666666666666666,2025-02-20,vicariamente
Companion,2025.0,0.5555555555555556,2025-02-21,vicariamente
Nickel Boys,2024.0,1.0,2025-02-21,vicariamente
The Monkey,2025.0,0.5555555555555556,2025-02-22,vicariamente
The Gorge,2025.0,0.4444444444444444,2025-02-22,vicariamente
Maria,2024.0,0.6666666666666666,2025-02-23,vicariamente
Blue Velvet,1986.0,0.8888888888888888,2025-02-23,vicariamente
Birdman or (The Unexpected Virtue of Ignorance),2014.0,1.0,2025-02-25,vicariamente
A Complete Unknown,2024.0,0.7777777777777778,2025-03-01,vicariamente
Dressed to Kill,1980.0,0.8888888888888888,2025-03-03,vicariamente
Hard Truths,2024.0,0.7777777777777778,2025-03-03,vicariamente
Nimona,2023.0,0.7777777777777778,2025-03-03,vicariamente
She-Devil,1989.0,0.5555555555555556,2025-03-10,vicariamente
The Apartment,1960.0,0.8888888888888888,2025-03-17,vicariamente
The Young Girls of Rochefort,1967.0,1.0,2025-03-24,vicariamente
Pixels,2015.0,0.3333333333333333,2025-03-28,vicariamente
Night at the Museum,2006.0,0.6666666666666666,2025-03-31,vicariamente
Night at the Museum: Battle of the Smithsonian,2009.0,0.5555555555555556,2025-03-31,vicariamente
The Hand,1965.0,0.7777777777777778,2025-03-31,vicariamente
A Minecraft Movie,2025.0,0.3333333333333333,2025-04-07,vicariamente
Mobile Suit Gundam I,1981.0,0.7777777777777778,2025-04-08,vicariamente
Annie Hall,1977.0,0.8888888888888888,2025-04-13,vicariamente
Pokémon Detective Pikachu,2019.0,0.5555555555555556,2025-04-14,vicariamente
Warfare,2025.0,0.3333333333333333,2025-04-19,vicariamente
Black Bag,2025.0,0.7777777777777778,2025-04-19,vicariamente
Jumper,2008.0,0.3333333333333333,2025-04-20,vicariamente
Sinners,2025.0,1.0,2025-04-21,vicariamente
Ratatouille,2007.0,1.0,2025-04-21,vicariamente
Alvin and the Chipmunks,2007.0,0.5555555555555556,2025-04-21,vicariamente
Dumbo,1941.0,0.5555555555555556,2025-04-21,vicariamente
Alvin and the Chipmunks: The Squeakquel,2009.0,0.3333333333333333,2025-04-22,vicariamente
Alvin and the Chipmunks: Chipwrecked,2011.0,0.4444444444444444,2025-04-22,vicariamente
Alvin and the Chipmunks: The Road Chip,2015.0,0.3333333333333333,2025-04-23,vicariamente
Drop,2025.0,0.5555555555555556,2025-04-25,vicariamente
The Royal Tenenbaums,2001.0,1.0,2025-04-26,vicariamente
Finding Nemo,2003.0,0.8888888888888888,2025-04-27,vicariamente
Pride & Prejudice,2005.0,1.0,2025-04-27,vicariamente
The Purple Rose of Cairo,1985.0,1.0,2025-04-27,vicariamente
Black Swan,2010.0,0.7777777777777778,2025-04-28,vicariamente
Paddington,2014.0,0.8888888888888888,2025-04-28,vicariamente
Paddington 2,2017.0,1.0,2025-05-01,vicariamente
The Old Guard,2020.0,0.4444444444444444,2025-05-02,vicariamente
Year One,2009.0,0.0,2025-05-03,vicariamente
Thunderbolts*,2025.0,0.6666666666666666,2025-05-03,vicariamente
Deadpool & Wolverine,2024.0,0.4444444444444444,2025-05-04,vicariamente
The Naked Gun: From the Files of Police Squad!,1988.0,0.7777777777777778,2025-05-04,vicariamente
Onde Estiver Seu Coração,2022.0,0.0,2025-05-04,vicariamente
Same Old West,2024.0,0.7777777777777778,2025-05-12,vicariamente
Mission: Impossible III,2006.0,0.6666666666666666,2025-05-15,vicariamente
V for Vendetta,2005.0,0.6666666666666666,2025-05-16,vicariamente
La Jetée,1962.0,0.7777777777777778,2025-05-18,vicariamente
Mission: Impossible – Dead Reckoning,2023.0,0.7777777777777778,2025-05-24,vicariamente
The Third Man,1949.0,0.7777777777777778,2025-05-26,vicariamente
The Phoenician Scheme,2025.0,0.5555555555555556,2025-05-31,vicariamente
Heart Eyes,2025.0,0.4444444444444444,2025-06-08,vicariamente
Queen of Coal,2025.0,0.6666666666666666,2025-06-14,vicariamente
Sirāt,2025.0,0.7777777777777778,2025-06-14,vicariamente
The Road to El Dorado,2000.0,0.6666666666666666,2025-06-15,vicariamente
The Proposal,2009.0,0.6666666666666666,2025-06-15,vicariamente
Date Night,2010.0,0.3333333333333333,2025-06-15,vicariamente
Moneyball,2011.0,0.8888888888888888,2025-06-16,vicariamente
Frankenstein,1931.0,0.6666666666666666,2025-06-16,vicariamente
Kingsman: The Secret Service,2014.0,0.6666666666666666,2025-06-16,vicariamente
Cha Cha Real Smooth,2022.0,0.7777777777777778,2025-06-18,vicariamente
Before Sunset,2004.0,1.0,2025-06-19,vicariamente
Holy Camp!,2017.0,0.5555555555555556,2025-06-21,vicariamente
The Hunger Games,2012.0,0.7777777777777778,2025-06-22,vicariamente
The Hunger Games: Catching Fire,2013.0,0.8888888888888888,2025-06-22,vicariamente
The Hunger Games: Mockingjay – Part 1,2014.0,0.5555555555555556,2025-06-22,vicariamente
The Hunger Games: Mockingjay – Part 2,2015.0,0.5555555555555556,2025-06-22,vicariamente
"Paris, Texas",1984.0,1.0,2025-06-23,vicariamente
Trainspotting,1996.0,1.0,2025-06-24,vicariamente
Latin Blood – The Ballad of Ney Matogrosso,2025.0,0.8888888888888888,2025-06-24,vicariamente
KPop Demon Hunters,2025.0,0.6666666666666666,2025-06-24,vicariamente
Tetris,2023.0,0.4444444444444444,2025-06-24,vicariamente
28 Days Later,2002.0,1.0,2025-06-26,vicariamente
28 Weeks Later,2007.0,0.5555555555555556,2025-06-27,vicariamente
28 Years Later,2025.0,0.8888888888888888,2025-06-28,vicariamente
Y Tu Mamá También,2001.0,0.8888888888888888,2025-06-28,vicariamente
All That Jazz,1979.0,1.0,2025-06-30,vicariamente
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964.0,0.7777777777777778,2025-07-07,vicariamente
Superman,2025.0,0.8888888888888888,2025-07-12,vicariamente
Mission: Impossible – The Final Reckoning,2025.0,0.6666666666666666,2025-07-12,vicariamente
Heads of State,2025.0,0.3333333333333333,2025-07-13,vicariamente
The Exorcist,1973.0,0.7777777777777778,2025-07-14,vicariamente
The Old Guard 2,2025.0,0.0,2025-07-14,vicariamente
Rap World,2024.0,0.7777777777777778,2025-07-17,vicariamente
Interview with the Vampire,1994.0,0.6666666666666666,2025-07-18,vicariamente
The Matrix,1999.0,1.0,2025-07-20,vicariamente
Cléo from 5 to 7,1962.0,0.7777777777777778,2025-07-21,vicariamente
The Fantastic 4: First Steps,2025.0,0.6666666666666666,2025-07-27,vicariamente
The Night of the Hunter,1955.0,0.8888888888888888,2025-07-28,vicariamente
Bring Her Back,2025.0,0.4444444444444444,2025-08-02,vicariamente
Saturday Night,2024.0,0.6666666666666666,2025-08-03,vicariamente
Kneecap,2024.0,0.8888888888888888,2025-08-06,vicariamente
Singin' in the Rain,1952.0,1.0,2025-08-08,vicariamente
Weapons,2025.0,0.6666666666666666,2025-08-09,vicariamente
Friendship,2024.0,0.7777777777777778,2025-08-09,vicariamente
Teenage Mutant Ninja Turtles: Mutant Mayhem,2023.0,0.8888888888888888,2025-08-10,vicariamente
War of the Worlds,2025.0,0.0,2025-08-10,vicariamente
White Men Can't Jump,2023.0,0.2222222222222222,2025-08-10,vicariamente
The Fly,1986.0,0.7777777777777778,2025-08-11,vicariamente
Shaun of the Dead,2004.0,0.8888888888888888,2025-08-11,vicariamente
The Man Who Copied,2003.0,0.8888888888888888,2025-08-12,vicariamente
Look Both Ways,2022.0,0.4444444444444444,2025-08-14,vicariamente
The Florida Project,2017.0,0.8888888888888888,2025-08-14,vicariamente
John Wick,2014.0,0.7777777777777778,2025-08-14,vicariamente
Mean Girls,2024.0,0.4444444444444444,2025-08-14,vicariamente
It's What's Inside,2024.0,0.6666666666666666,2025-08-15,vicariamente
Ocean's Eleven,2001.0,1.0,2025-08-15,vicariamente
Dimensions of Dialogue,1983.0,0.7777777777777778,2025-08-15,vicariamente
Ocean's Thirteen,2007.0,0.7777777777777778,2025-08-15,vicariamente
Ocean's Twelve,2004.0,0.8888888888888888,2025-08-16,vicariamente
Materialists,2025.0,0.6666666666666666,2025-08-16,vicariamente
Bad Times at the El Royale,2018.0,0.6666666666666666,2025-08-16,vicariamente
Spirited Away,2001.0,1.0,2025-08-17,vicariamente
Cabaret,1972.0,1.0,2025-08-18,vicariamente
Hot Fuzz,2007.0,0.8888888888888888,2025-08-18,vicariamente
Evil Dead Rise,2023.0,0.7777777777777778,2025-08-19,vicariamente
Tekkonkinkreet,2006.0,0.7777777777777778,2025-08-20,vicariamente
Moonlight,2016.0,1.0,2025-08-24,vicariamente
The Naked Gun,2025.0,0.6666666666666666,2025-08-25,vicariamente
Barbie,2023.0,0.7777777777777778,2025-08-25,vicariamente
Gladiator II,2024.0,0.6666666666666666,2025-08-25,vicariamente
Pretty Woman,1990.0,0.7777777777777778,2025-08-25,vicariamente
After Hours,1985.0,0.8888888888888888,2025-08-25,vicariamente
The World's End,2013.0,0.7777777777777778,2025-08-25,vicariamente
M3GAN 2.0,2025.0,0.4444444444444444,2025-08-27,vicariamente
Stop Making Sense,1984.0,1.0,2025-08-28,vicariamente
Doctor Strange in the Multiverse of Madness,2022.0,0.8888888888888888,2025-08-28,vicariamente
The Roses,2025.0,0.6666666666666666,2025-08-30,vicariamente
"Oh, Hi!",2025.0,0.3333333333333333,2025-08-31,vicariamente
Not Another Teen Movie,2001.0,0.4444444444444444,2025-08-31,vicariamente
F1,2025.0,0.5555555555555556,2025-08-31,vicariamente
The Croods,2013.0,0.5555555555555556,2025-09-06,vicariamente
Blow Out,1981.0,0.8888888888888888,2025-09-08,vicariamente
Eddington,2025.0,0.3333333333333333,2025-09-13,vicariamente
Chicago,2002.0,1.0,2025-09-14,vicariamente
Barry Lyndon,1975.0,1.0,2025-09-15,vicariamente
Godzilla Minus One,2023.0,1.0,2025-09-15,vicariamente
The Master,2012.0,0.7777777777777778,2025-09-21,vicariamente
The Sting,1973.0,0.7777777777777778,2025-09-21,vicariamente
The Unbearable Weight of Massive Talent,2022.0,0.2222222222222222,2025-09-22,vicariamente
One Battle After Another,2025.0,1.0,2025-09-27,vicariamente
Karate Kid: Legends,2025.0,0.4444444444444444,2025-09-28,vicariamente
Elio,2025.0,0.5555555555555556,2025-09-29,vicariamente
Caleb Hearon: Model Comedian,2025.0,0.6666666666666666,2025-10-03,vicariamente
The Smashing Machine,2025.0,0.4444444444444444,2025-10-04,vicariamente
The Texas Chain Saw Massacre,1974.0,0.7777777777777778,2025-10-05,vicariamente
Pacific Rim,2013.0,0.7777777777777778,2025-10-06,vicariamente
Caught Stealing,2025.0,0.6666666666666666,2025-10-12,vicariamente
Talk Radio,1988.0,0.6666666666666666,2025-10-13,vicariamente
Aliens,1986.0,0.8888888888888888,2025-10-20,vicariamente
The Life of Chuck,2024.0,0.2222222222222222,2025-10-25,vicariamente
Frankenstein,2025.0,0.6666666666666666,2025-10-26,vicariamente
Killer Klowns from Outer Space,1988.0,0.5555555555555556,2025-10-27,vicariamente
Chainsaw Man – The Movie: Reze Arc,2025.0,1.0,2025-10-28,vicariamente
It Was Just an Accident,2025.0,0.7777777777777778,2025-11-02,vicariamente
Violent Cop,1989.0,0.7777777777777778,2025-11-04,vicariamente
The Threesome,2025.0,0.5555555555555556,2025-11-06,vicariamente
Prey,2022.0,0.7777777777777778,2025-11-07,vicariamente
Bugonia,2025.0,0.6666666666666666,2025-11-08,vicariamente
Predator: Badlands,2025.0,0.7777777777777778,2025-11-09,vicariamente
Predator: Killer of Killers,2025.0,0.6666666666666666,2025-11-09,vicariamente
Springsteen: Deliver Me from Nowhere,2025.0,0.5555555555555556,2025-11-10,vicariamente
Now You See Me,2013.0,0.7777777777777778,2025-11-19,vicariamente
Now You See Me 2,2016.0,0.5555555555555556,2025-11-21,vicariamente
Now You See Me: Now You Don't,2025.0,0.2222222222222222,2025-11-22,vicariamente
Demi Adejuyigbe: Is Going to Do One (1) Backflip,2025.0,0.7777777777777778,2025-11-23,vicariamente
Jay Kelly,2025.0,0.6666666666666666,2025-11-23,vicariamente
The Running Man,2025.0,0.5555555555555556,2025-11-23,vicariamente
Zombieland,2009.0,0.6666666666666666,2025-11-24,vicariamente
Wayne's World,1992.0,0.6666666666666666,2025-11-29,vicariamente
The Blues Brothers,1980.0,1.0,2025-11-30,vicariamente
Wake Up Dead Man,2025.0,0.8888888888888888,2025-12-01,vicariamente
Knives Out,2019.0,1.0,2025-12-01,vicariamente
Zootopia 2,2025.0,0.5555555555555556,2025-12-07,vicariamente
The Muppet Christmas Carol,1992.0,0.8888888888888888,2025-12-08,vicariamente
Playdate,2025.0,0.1111111111111111,2025-12-09,vicariamente
No Country for Old Men,2007.0,0.7777777777777778,2025-12-09,vicariamente
Oh. What. Fun.,2025.0,0.3333333333333333,2025-12-10,vicariamente
Holland,2025.0,0.3333333333333333,2025-12-10,vicariamente
Lilo & Stitch,2002.0,0.7777777777777778,2025-12-10,vicariamente
The Second Mother,2015.0,0.8888888888888888,2025-12-10,vicariamente
Twinless,2025.0,0.6666666666666666,2025-12-11,vicariamente
Sentimental Value,2025.0,0.8888888888888888,2025-12-13,vicariamente
Mickey 17,2025.0,0.7777777777777778,2025-12-13,vicariamente
Splitsville,2025.0,0.6666666666666666,2025-12-13,vicariamente
Regretting You,2025.0,0.3333333333333333,2025-12-14,vicariamente
Five Nights at Freddy's 2,2025.0,0.1111111111111111,2025-12-15,vicariamente
"Sorry, Baby",2025.0,1.0,2025-12-18,vicariamente
Space Jam: A New Legacy,2021.0,0.1111111111111111,2025-12-20,vicariamente
Hall Pass,2011.0,0.2222222222222222,2025-12-20,vicariamente
Avatar: Fire and Ash,2025.0,0.7777777777777778,2025-12-21,vicariamente
Honey Don't!,2025.0,0.2222222222222222,2025-12-22,vicariamente
It's a Wonderful Life,1946.0,0.7777777777777778,2025-12-22,vicariamente
Portrait of a Lady on Fire,2019.0,1.0,2025-12-23,vicariamente
"Good Luck to You, Leo Grande",2022.0,0.5555555555555556,2025-12-23,vicariamente
The Nightmare Before Christmas,1993.0,0.7777777777777778,2025-12-25,vicariamente
Last Christmas,2019.0,0.5555555555555556,2025-12-25,vicariamente
Tokyo Godfathers,2003.0,0.8888888888888888,2025-12-26,vicariamente
The Blue Trail,2025.0,0.7777777777777778,2025-12-27,vicariamente
Father Mother Sister Brother,2025.0,0.5555555555555556,2025-12-27,vicariamente
21 Jump Street,2012.0,0.6666666666666666,2025-12-28,vicariamente
22 Jump Street,2014.0,0.6666666666666666,2025-12-28,vicariamente
Jaws,1975.0,0.8888888888888888,2025-12-29,vicariamente
Glass Onion,2022.0,0.6666666666666666,2025-12-30,vicariamente
Eyes Wide Shut,1999.0,0.8888888888888888,2026-01-01,vicariamente
Uncut Gems,2019.0,0.8888888888888888,2026-01-02,vicariamente
Some Like It Hot,1959.0,1.0,2026-01-03,vicariamente
School of Rock,2003.0,0.7777777777777778,2026-01-05,vicariamente
The Perks of Being a Wallflower,2012.0,0.8888888888888888,2026-01-05,vicariamente
Love Actually,2003.0,0.4444444444444444,2026-01-05,vicariamente
My Blueberry Nights,2007.0,0.5555555555555556,2026-01-06,vicariamente
Eternity,2025.0,0.6666666666666666,2026-01-07,vicariamente
Rental Family,2025.0,0.7777777777777778,2026-01-10,vicariamente
The Handmaiden,2016.0,0.8888888888888888,2026-01-12,vicariamente
Breathless,1960.0,0.6666666666666666,2026-01-17,vicariamente
If I Had Legs I'd Kick You,2025.0,1.0,2026-01-17,vicariamente
28 Years Later: The Bone Temple,2026.0,0.8888888888888888,2026-01-19,vicariamente
The Mummy,1999.0,0.3333333333333333,2026-01-19,vicariamente
Nouvelle Vague,2025.0,0.6666666666666666,2026-01-19,vicariamente
Arco,2025.0,0.6666666666666666,2026-01-25,vicariamente
Hamnet,2025.0,0.4444444444444444,2026-01-25,vicariamente
People We Meet on Vacation,2026.0,0.5555555555555556,2026-01-25,vicariamente
Hot Tub Time Machine,2010.0,0.3333333333333333,2026-01-26,vicariamente
Hot Rod,2007.0,0.6666666666666666,2026-01-26,vicariamente
Send Help,2026.0,0.7777777777777778,2026-01-31,vicariamente
Marty Supreme,2025.0,0.8888888888888888,2026-02-02,vicariamente
Nosferatu,2024.0,0.8888888888888888,2026-02-03,vicariamente
A Nonsense Christmas with Sabrina Carpenter,2024.0,0.6666666666666666,2026-02-03,vicariamente
How to Lose a Guy in 10 Days,2003.0,0.7777777777777778,2026-02-03,vicariamente
Edge of Tomorrow,2014.0,0.7777777777777778,2026-02-03,vicariamente
John Wick: Chapter 2,2017.0,0.8888888888888888,2026-02-03,vicariamente
Casino Royale,2006.0,0.8888888888888888,2026-02-03,vicariamente
Creed,2015.0,0.8888888888888888,2026-02-03,vicariamente
Home Alone,1990.0,0.7777777777777778,2026-02-03,vicariamente
Monkey Man,2024.0,0.7777777777777778,2026-02-03,vicariamente
Longlegs,2024.0,0.7777777777777778,2026-02-03,vicariamente
Nerdy Prudes Must Die,2023.0,0.7777777777777778,2026-02-03,vicariamente
Puss in Boots: The Last Wish,2022.0,0.8888888888888888,2026-02-03,vicariamente
Curmudgeons,2016.0,0.7777777777777778,2026-02-03,vicariamente
Women Talking,2022.0,0.7777777777777778,2026-02-03,vicariamente
Black Panther: Wakanda Forever,2022.0,0.8888888888888888,2026-02-03,vicariamente
A Star Is Born,2018.0,0.7777777777777778,2026-02-03,vicariamente
Hit Man,2023.0,0.8888888888888888,2026-02-03,vicariamente
Furiosa: A Mad Max Saga,2024.0,0.8888888888888888,2026-02-03,vicariamente
Gladiator,2000.0,0.7777777777777778,2026-02-03,vicariamente
The Muppet Show,2026.0,0.7777777777777778,2026-02-05,vicariamente
The Chronology of Water,2025.0,0.6666666666666666,2026-02-09,vicariamente
No Other Choice,2025.0,0.8888888888888888,2026-02-14,vicariamente
Together,2025.0,0.4444444444444444,2026-02-15,vicariamente
Novocaine,2025.0,0.5555555555555556,2026-02-15,vicariamente
Wedding Crashers,2005.0,0.5555555555555556,2026-02-15,vicariamente
Madame Web,2024.0,0.0,2026-02-16,vicariamente
Y2K,2024.0,0.4444444444444444,2026-02-17,vicariamente
The Secret Agent,2025.0,0.8888888888888888,2026-02-22,vicariamente
The Red Shoes,1948.0,1.0,2026-02-28,vicariamente
Saltburn,2023.0,0.5555555555555556,2026-03-06,vicariamente
Pillion,2025.0,0.5555555555555556,2026-03-07,vicariamente
The Bride!,2026.0,0.4444444444444444,2026-03-07,vicariamente
30 Minutes or Less,2011.0,0.2222222222222222,2026-03-08,vicariamente
The Wrong Missy,2020.0,0.0,2026-03-08,vicariamente
Cuckoo,2024.0,0.4444444444444444,2026-03-09,vicariamente
Louis Theroux: Inside the Manosphere,2026.0,0.5555555555555556,2026-03-12,vicariamente
The Testament of Ann Lee,2025.0,0.6666666666666666,2026-03-14,vicariamente
GOAT,2026.0,0.5555555555555556,2026-03-16,vicariamente
Your Name.,2016.0,0.7777777777777778,2026-03-21,vicariamente
